Id,Income,Age,Experience,Marital_Status,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
235685,2079564,60,14,single,rented,no,Software_Developer,Ichalkaranji,Maharashtra,13,13,1
242501,4600432,70,12,single,rented,no,Chartered_Accountant,Bangalore,Karnataka,12,10,1
54887,1900932,69,11,single,rented,no,Mechanical_engineer,Erode[17],Tamil_Nadu,5,10,0
87556,2493344,37,7,single,rented,yes,Consultant,Fatehpur,Uttar_Pradesh,6,12,0
156427,7906211,49,5,single,rented,yes,Engineer,Sasaram[30],Bihar,5,11,0
68186,7781258,72,9,single,rented,no,Army_officer,South_Dumdum,West_Bengal,9,11,0
56016,74087,69,15,single,rented,yes,Artist,Malda,West_Bengal,8,14,0
92323,9976498,69,12,single,rented,no,Drafter,Guna,Madhya_Pradesh,12,10,0
108226,3465071,66,10,single,rented,no,Designer,Aurangabad[39],Bihar,8,11,0
245219,9955142,61,8,single,rented,no,Surveyor,Khandwa,Madhya_Pradesh,8,14,0
157249,9420845,27,3,married,rented,no,Chef,Raichur,Karnataka,3,13,0
144887,3254201,31,14,married,rented,no,Flight_attendant,Durgapur,West_Bengal,6,14,0
161955,6115704,57,17,single,owned,no,Economist,Deoghar,Jharkhand,12,14,0
79129,8644057,70,6,single,rented,no,Hotel_Manager,Udupi,Karnataka,5,10,0
236523,4379002,50,11,single,rented,yes,Firefighter,Rajpur_Sonarpur,West_Bengal,11,14,0
196647,4060312,53,9,single,rented,no,Drafter,Kolhapur,Maharashtra,8,12,0
2939,4089728,22,18,single,rented,no,Scientist,Bulandshahr,Uttar_Pradesh,8,14,0
50865,9961539,41,8,single,owned,yes,Geologist,Sambhal,Uttar_Pradesh,8,10,0
165750,4607910,66,7,single,rented,yes,Computer_operator,Alappuzha,Kerala,7,14,0
69034,4039148,54,12,married,rented,no,Magistrate,Thoothukudi,Tamil_Nadu,6,14,0
191879,8663784,42,9,single,rented,no,Architect,Satara,Maharashtra,9,10,0
243999,2605185,41,12,single,rented,no,Drafter,Asansol,West_Bengal,12,14,0
132669,2806082,76,10,single,owned,no,Army_officer,Hospet,Karnataka,10,14,0
202424,3209350,57,5,single,rented,yes,Chef,Bellary,Karnataka,5,13,0
109934,1705824,27,15,single,owned,no,Graphic_Designer,Anantapuram[24],Andhra_Pradesh,13,10,0
227028,7880252,57,18,single,rented,yes,Drafter,Kottayam,Kerala,13,10,0
85325,4164155,24,2,single,norent_noown,no,Software_Developer,Bhopal,Madhya_Pradesh,2,13,0
151740,8755938,42,20,single,rented,yes,Biomedical_Engineer,Delhi_city,Delhi,14,13,0
189293,3261742,36,11,single,rented,no,Consultant,Bhusawal,Maharashtra,4,10,0
136052,9083499,77,19,single,rented,no,Psychologist,Ulhasnagar,Maharashtra,13,10,0
115618,1369446,59,3,single,rented,no,Police_officer,Bathinda,Punjab,3,11,0
231726,6717947,38,5,single,rented,no,Geologist,"Khora,_Ghaziabad",Uttar_Pradesh,5,13,1
12999,5316246,61,9,single,rented,yes,Drafter,Noida,Uttar_Pradesh,4,14,0
216833,393734,32,11,single,rented,yes,Librarian,Adoni,Andhra_Pradesh,11,13,0
107870,7475587,26,16,single,rented,yes,Statistician,Patna,Bihar,7,13,0
122371,7816158,44,8,single,rented,no,Design_Engineer,Nashik,Maharashtra,8,13,0
198942,5830306,68,16,married,rented,no,Analyst,Visakhapatnam[4],Andhra_Pradesh,7,10,0
153556,291391,33,8,single,rented,no,Technical_writer,Bhiwani,Haryana,6,13,0
167079,5254986,48,6,single,rented,no,Financial_Analyst,Aurangabad,Maharashtra,6,14,0
109093,5575513,71,0,single,rented,no,Chef,Hindupur,Andhra_Pradesh,0,11,0
86296,2340133,48,9,single,rented,no,Computer_hardware_engineer,Chandrapur,Maharashtra,9,10,0
124676,2207248,49,19,single,rented,yes,Design_Engineer,Raipur,Chhattisgarh,3,12,0
231916,223455,70,2,single,rented,no,Technician,Farrukhabad,Uttar_Pradesh,2,14,1
27232,2055989,25,18,single,rented,no,Scientist,Cuttack,Odisha,3,10,0
87798,6430245,23,16,single,rented,yes,Comedian,Dhule,Maharashtra,11,11,0
17937,8800657,52,11,single,rented,no,Analyst,Guntur[13],Andhra_Pradesh,4,14,0
215697,3386878,42,18,single,owned,yes,Technician,Sonipat,Haryana,3,14,0
193083,8189113,72,1,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,1,12,0
250618,9248155,22,9,married,rented,yes,Librarian,Gandhinagar,Gujarat,3,14,0
50958,2718385,32,17,single,rented,no,Official,Suryapet,Telangana,9,10,0
202296,1666705,35,9,single,rented,yes,Artist,Kanpur,Uttar_Pradesh,7,11,0
152374,8367421,59,3,single,rented,no,Air_traffic_controller,Dhanbad,Jharkhand,3,11,0
22282,5557295,29,2,single,rented,no,Politician,Varanasi,Uttar_Pradesh,2,13,0
28950,7278743,36,9,single,rented,no,Fashion_Designer,Bidar,Karnataka,9,14,0
65576,7532243,47,2,single,rented,yes,Chef,Mahbubnagar,Telangana,2,12,0
6589,4069436,67,6,single,rented,yes,Design_Engineer,Ballia,Uttar_Pradesh,5,13,1
36501,1652794,67,0,single,rented,no,Analyst,Proddatur,Andhra_Pradesh,0,13,0
247125,3876693,34,7,married,rented,yes,Software_Developer,South_Dumdum,West_Bengal,4,12,0
171843,9556585,29,1,single,rented,no,Drafter,Ludhiana,Punjab,1,10,0
103448,6268431,43,6,single,owned,yes,Technician,Jabalpur,Madhya_Pradesh,3,10,0
184443,4375734,30,9,single,rented,yes,Air_traffic_controller,Udupi,Karnataka,5,13,0
214118,8644057,70,6,single,rented,no,Hotel_Manager,Udupi,Karnataka,5,10,0
110006,7733758,27,20,single,rented,no,Official,Baranagar,West_Bengal,4,11,0
238307,3245827,42,7,single,rented,no,Architect,Serampore,West_Bengal,6,10,0
146860,9270608,79,14,single,rented,no,Analyst,Kamarhati,West_Bengal,4,12,1
175607,543441,39,14,single,rented,yes,Official,Raebareli,Uttar_Pradesh,11,11,0
75363,2461995,65,11,single,rented,no,Computer_operator,Sasaram[30],Bihar,11,11,0
118814,6530277,32,5,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,5,13,0
103795,5953166,24,3,single,rented,yes,Industrial_Engineer,Saharsa[29],Bihar,3,13,0
25464,1362373,21,0,single,rented,no,Surgeon,Ratlam,Madhya_Pradesh,0,10,1
75965,3589662,42,18,single,rented,yes,Technical_writer,Bareilly,Uttar_Pradesh,13,13,0
93834,9962662,79,19,single,rented,no,Microbiologist,Amritsar,Punjab,7,11,0
165529,4188349,50,4,single,rented,yes,Comedian,Solapur,Maharashtra,4,10,0
141242,892655,53,4,single,rented,no,Web_designer,Vijayawada,Andhra_Pradesh,4,10,0
16243,9585696,42,13,single,rented,yes,Official,Anantapuram[24],Andhra_Pradesh,3,12,0
171922,4161972,41,16,single,owned,no,Civil_engineer,Hajipur[31],Bihar,9,11,0
18839,2628971,30,19,single,rented,no,Consultant,Guntur[13],Andhra_Pradesh,7,14,1
51928,2653051,37,2,single,rented,yes,Technology_specialist,Solapur,Maharashtra,2,11,0
136904,2670187,23,8,single,rented,no,Politician,Nanded,Maharashtra,8,10,0
206348,7805855,44,10,single,rented,yes,Industrial_Engineer,Eluru[25],Andhra_Pradesh,10,14,0
246327,981996,26,20,single,rented,yes,Flight_attendant,Ujjain,Madhya_Pradesh,7,10,0
140413,7002610,56,4,single,rented,no,Police_officer,Hyderabad,Telangana,4,12,0
5282,5463216,25,6,single,rented,no,Consultant,Ambala,Haryana,6,13,0
215042,4671113,68,13,single,owned,yes,Technology_specialist,Imphal,Manipur,11,13,0
100165,5773747,74,19,single,rented,no,Drafter,Siwan[32],Bihar,14,13,0
25161,3529385,73,18,single,owned,no,Civil_servant,Aurangabad,Maharashtra,14,11,0
25652,277942,59,16,single,rented,no,Chef,Pali,Rajasthan,10,11,0
125305,5354814,29,20,single,owned,yes,Industrial_Engineer,Thiruvananthapuram,Kerala,14,14,0
52161,8387345,79,19,single,rented,no,Hotel_Manager,Nanded,Maharashtra,14,13,0
104423,8597260,56,20,single,rented,yes,Scientist,Shimoga,Karnataka,6,14,0
238283,3976547,77,20,single,rented,no,Secretary,Tiruvottiyur,Tamil_Nadu,7,14,0
131848,5796023,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,11,0
175843,5753312,48,5,single,rented,yes,Mechanical_engineer,Tirupati[21][22],Andhra_Pradesh,5,13,0
194365,6623263,22,4,single,rented,no,Designer,Adoni,Andhra_Pradesh,4,14,0
67309,7301820,24,9,single,rented,yes,Physician,Ajmer,Rajasthan,9,14,0
218304,6677192,40,14,married,rented,no,Magistrate,Bikaner,Rajasthan,5,12,0
214450,2585890,58,2,single,rented,no,Civil_engineer,Jodhpur,Rajasthan,2,14,0
155229,7826657,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,10,1
93378,5660425,55,3,single,rented,no,Hotel_Manager,Hosur,Tamil_Nadu,3,13,0
134078,7638090,54,6,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,6,11,0
103347,2797997,30,10,single,rented,no,Mechanical_engineer,Muzaffarpur,Bihar,8,13,0
99330,289113,40,5,single,rented,yes,Politician,Bilaspur,Chhattisgarh,5,12,0
245585,9455181,79,16,single,owned,no,Police_officer,Meerut,Uttar_Pradesh,6,12,0
134781,2261031,41,16,single,rented,yes,Fashion_Designer,Mango,Jharkhand,7,10,0
181521,4058831,68,10,single,rented,no,Technology_specialist,Vijayawada,Andhra_Pradesh,4,10,0
218815,2196622,47,14,single,rented,yes,Technician,Gulbarga,Karnataka,7,12,0
176642,2871831,38,14,single,rented,no,Firefighter,Hajipur[31],Bihar,11,13,0
4219,2590772,53,17,single,rented,no,Firefighter,Mangalore,Karnataka,10,14,0
162833,2740278,65,4,single,rented,no,Civil_engineer,Thane,Maharashtra,4,10,0
146116,9910903,26,15,single,rented,yes,Consultant,Panihati,West_Bengal,3,11,0
185705,9644741,45,2,single,rented,no,Firefighter,Anand,Gujarat,2,10,0
192133,4349239,57,5,single,rented,no,Architect,Durg,Chhattisgarh,5,13,0
45206,2116651,55,18,single,rented,yes,Graphic_Designer,Suryapet,Telangana,12,14,0
157108,7184863,49,19,single,rented,no,Flight_attendant,Cuttack,Odisha,7,13,0
132168,2632398,65,2,single,rented,no,Microbiologist,Thane,Maharashtra,2,14,0
17592,579762,48,20,single,rented,no,Consultant,Coimbatore,Tamil_Nadu,12,11,0
208433,3879880,49,10,single,rented,no,Politician,Farrukhabad,Uttar_Pradesh,10,12,0
50323,4387681,49,0,single,rented,no,Official,Bulandshahr,Uttar_Pradesh,0,10,0
199044,3411403,43,14,single,rented,no,Magistrate,Tumkur,Karnataka,6,14,0
99472,796965,39,19,single,rented,no,Technical_writer,Pali,Rajasthan,11,12,0
150926,618077,34,17,single,rented,no,Physician,Katni,Madhya_Pradesh,11,12,0
24905,1290647,39,1,single,rented,yes,Computer_operator,Tinsukia,Assam,1,13,0
41809,4297791,54,9,single,rented,no,Scientist,Sangli-Miraj_&_Kupwad,Maharashtra,9,12,0
171824,1619598,58,18,single,rented,no,Design_Engineer,Dharmavaram,Andhra_Pradesh,8,10,0
84802,9087771,28,2,single,rented,yes,Physician,Bhopal,Madhya_Pradesh,2,13,1
21505,9197013,71,9,single,rented,no,Physician,Suryapet,Telangana,6,11,0
128006,9025787,27,9,single,rented,no,Firefighter,Farrukhabad,Uttar_Pradesh,3,14,0
179511,5354431,24,1,single,owned,no,Petroleum_Engineer,Dibrugarh,Assam,1,14,0
203889,7223228,73,0,single,rented,yes,Aviator,Mango,Jharkhand,0,11,0
18501,4862321,65,16,married,rented,yes,Surgeon,Nanded,Maharashtra,9,11,0
131128,9856572,75,8,single,rented,no,Geologist,New_Delhi,Delhi,8,12,0
177003,4039148,54,12,married,rented,no,Magistrate,Thoothukudi,Tamil_Nadu,6,14,0
138504,3610058,56,20,single,rented,yes,Microbiologist,Kumbakonam,Tamil_Nadu,3,12,0
101211,9985581,42,16,single,rented,yes,Drafter,Berhampur,Odisha,11,12,0
215969,3736039,38,20,single,rented,no,Artist,Jamnagar,Gujarat,4,14,0
242347,7537767,24,1,married,rented,yes,Consultant,Agra,Uttar_Pradesh,1,11,1
2402,5004535,78,5,single,rented,no,Computer_operator,Gandhidham,Gujarat,5,10,0
74626,4771390,35,17,single,rented,no,Chemical_engineer,Gandhidham,Gujarat,9,14,0
70227,9861298,59,16,single,rented,no,Technical_writer,North_Dumdum,West_Bengal,9,11,1
69755,7403437,77,14,single,rented,no,Technician,Junagadh,Gujarat,10,14,1
149280,3416887,76,11,single,rented,no,Analyst,Bijapur,Karnataka,3,12,0
75794,152426,27,18,single,rented,no,Librarian,Delhi_city,Delhi,8,12,0
235147,9380525,27,1,single,rented,no,Chartered_Accountant,Kolkata,West_Bengal,1,11,1
64265,1920103,31,6,single,rented,no,Analyst,Jaipur,Rajasthan,6,12,0
182196,3093599,45,10,single,rented,yes,Geologist,Jorhat,Assam,4,13,0
156451,572808,67,2,single,rented,no,Software_Developer,Kirari_Suleman_Nagar,Delhi,2,13,0
191683,2442525,54,18,single,norent_noown,no,Technology_specialist,Salem,Tamil_Nadu,4,14,0
12056,5931557,67,8,single,rented,yes,Physician,Rajpur_Sonarpur,West_Bengal,8,12,0
240166,1314549,79,20,single,rented,yes,Design_Engineer,Aligarh,Uttar_Pradesh,8,11,0
47936,7217848,23,3,single,rented,no,Official,Jhansi,Uttar_Pradesh,3,13,0
210751,3207222,28,3,single,rented,yes,Dentist,Belgaum,Karnataka,3,10,0
80429,8007329,77,9,single,rented,yes,Architect,Hospet,Karnataka,9,13,0
108765,1368608,65,13,single,rented,no,Civil_servant,Tiruvottiyur,Tamil_Nadu,5,14,0
51720,1065147,56,3,single,rented,no,Financial_Analyst,Ahmednagar,Maharashtra,3,10,0
182671,3145889,47,17,married,rented,yes,Drafter,Hyderabad,Telangana,4,11,1
47543,7396490,59,0,married,rented,yes,Analyst,Dibrugarh,Assam,0,11,0
140504,5403886,29,14,single,rented,no,Scientist,Gudivada,Andhra_Pradesh,7,10,0
146424,2024213,38,19,single,rented,no,Comedian,Durg,Chhattisgarh,8,14,1
244538,7581412,59,3,single,rented,no,Microbiologist,Madanapalle,Andhra_Pradesh,3,11,0
80080,8251849,66,16,married,rented,yes,Aviator,Sultan_Pur_Majra,Delhi,14,12,0
227613,7412436,32,17,single,norent_noown,yes,Police_officer,Lucknow,Uttar_Pradesh,4,14,0
208183,2859480,30,14,single,owned,no,Technician,Sri_Ganganagar,Rajasthan,10,12,0
188659,4195302,22,9,single,rented,no,Psychologist,Gaya,Bihar,3,11,0
47804,5656977,24,1,single,rented,yes,Physician,Bahraich,Uttar_Pradesh,1,13,0
214023,1747153,75,3,single,rented,no,Microbiologist,Bangalore,Karnataka,3,14,0
193546,7511885,43,6,single,rented,no,Magistrate,Tezpur,Assam,6,12,0
85774,1598528,72,18,single,rented,no,Computer_operator,Bharatpur,Rajasthan,9,10,0
143220,2072765,34,4,married,rented,no,Engineer,Shimoga,Karnataka,4,14,0
151227,5083653,35,14,single,rented,yes,Statistician,Ambattur,Tamil_Nadu,12,11,0
44729,4323553,54,13,single,rented,no,Computer_operator,Gorakhpur,Uttar_Pradesh,3,12,0
12829,973794,69,16,single,rented,yes,Geologist,Raipur,Chhattisgarh,8,14,0
201378,1924316,26,5,single,rented,yes,Dentist,Hazaribagh,Jharkhand,5,14,0
129510,676370,69,11,single,rented,yes,Graphic_Designer,Ambattur,Tamil_Nadu,11,12,0
129285,6172123,58,0,single,rented,no,Economist,Ramagundam[27],Telangana,0,11,0
61466,5047941,36,14,single,rented,no,Consultant,Jalandhar,Punjab,7,12,0
76954,3142984,22,13,single,rented,no,Chef,Haridwar,Uttarakhand,10,12,1
179631,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1
108842,5899739,75,11,single,rented,yes,Civil_servant,Nagaon,Assam,3,12,0
154008,5732142,25,2,single,rented,no,Air_traffic_controller,Davanagere,Karnataka,2,11,0
250409,4141607,50,7,single,rented,no,Biomedical_Engineer,Suryapet,Telangana,7,11,1
68774,1708734,69,11,married,rented,yes,Hotel_Manager,Rourkela,Odisha,11,11,0
179308,420777,41,1,single,rented,no,Politician,Darbhanga,Bihar,1,11,1
210649,9311486,68,9,single,rented,no,Lawyer,Panchkula,Haryana,9,12,0
194584,7371023,24,16,single,rented,no,Hotel_Manager,Ongole,Andhra_Pradesh,10,14,0
219467,7266163,61,18,single,rented,yes,Chef,Kottayam,Kerala,14,10,0
166914,2757339,22,11,single,rented,no,Computer_hardware_engineer,Rajkot,Gujarat,6,11,0
207536,6203334,28,12,single,rented,no,Microbiologist,Karnal,Haryana,6,13,0
68681,6581560,50,13,single,rented,no,Air_traffic_controller,Kollam,Kerala,7,12,0
91221,5236105,23,7,married,rented,no,Web_designer,Shimla,Himachal_Pradesh,7,13,0
140896,1139981,60,12,single,rented,no,Civil_engineer,Ambattur,Tamil_Nadu,12,12,1
11863,2214827,74,9,single,rented,yes,Comedian,Kadapa[23],Andhra_Pradesh,7,13,0
187127,132850,72,0,single,norent_noown,no,Chef,Kadapa[23],Andhra_Pradesh,0,11,0
216007,4963872,35,9,single,rented,yes,Psychologist,Udaipur,Rajasthan,9,12,0
81438,842278,30,18,single,rented,yes,Physician,Pimpri-Chinchwad,Maharashtra,3,14,0
20086,990424,30,18,single,rented,no,Artist,Ozhukarai,Puducherry,13,10,1
168274,7065702,42,20,single,rented,no,Chef,Sasaram[30],Bihar,9,14,0
62981,4359506,75,4,single,norent_noown,no,Industrial_Engineer,Hapur,Uttar_Pradesh,4,11,0
115356,7477764,34,3,single,rented,yes,Artist,Sangli-Miraj_&_Kupwad,Maharashtra,3,12,0
143350,8913238,72,14,married,rented,no,Army_officer,Jorhat,Assam,5,12,0
146790,8978796,27,3,single,rented,no,Biomedical_Engineer,Ambarnath,Maharashtra,3,10,0
124382,7512179,55,13,single,rented,no,Physician,Kanpur,Uttar_Pradesh,11,14,0
71332,2139680,76,8,single,rented,yes,Technology_specialist,Saharsa[29],Bihar,4,12,0
47382,173096,40,13,single,rented,no,Politician,Ahmedabad,Gujarat,3,13,0
122030,21831,26,14,single,rented,yes,Comedian,Dindigul,Tamil_Nadu,5,10,0
247769,8913108,32,19,single,rented,no,Politician,Bilaspur,Chhattisgarh,11,10,1
139056,7826657,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,10,1
191237,5652178,61,13,single,rented,no,Computer_hardware_engineer,Raurkela_Industrial_Township,Odisha,13,14,0
103822,4871299,40,16,single,rented,no,Biomedical_Engineer,Bareilly,Uttar_Pradesh,6,13,0
113205,8215415,42,20,single,rented,yes,Technician,Sambalpur,Odisha,3,12,0
246708,8691584,58,4,single,norent_noown,no,Flight_attendant,Durg,Chhattisgarh,4,10,0
192942,5360213,64,12,single,rented,yes,Chartered_Accountant,Siwan[32],Bihar,4,14,0
149796,988540,65,14,single,rented,no,Architect,Alappuzha,Kerala,13,11,0
245350,1487725,50,17,single,owned,no,Chartered_Accountant,Ballia,Uttar_Pradesh,7,13,0
97927,7087601,68,4,single,rented,no,Flight_attendant,Farrukhabad,Uttar_Pradesh,4,12,0
129857,10310,70,20,single,rented,yes,Engineer,Baranagar,West_Bengal,7,14,0
134580,7712137,34,5,single,rented,yes,Official,Pune,Maharashtra,5,11,0
196506,6706117,70,6,single,rented,no,Secretary,Firozabad,Uttar_Pradesh,4,12,0
87042,4954873,46,19,single,rented,no,Flight_attendant,Mau,Uttar_Pradesh,5,13,0
64597,6802026,69,7,single,rented,yes,Graphic_Designer,Karawal_Nagar,Delhi,7,10,0
141437,6977568,68,1,single,rented,no,Technology_specialist,Nellore[14][15],Andhra_Pradesh,1,10,0
226193,8202811,68,20,single,rented,no,Analyst,Pallavaram,Tamil_Nadu,13,10,0
150943,9864680,68,13,single,rented,yes,Technician,Vijayanagaram,Andhra_Pradesh,12,14,0
7638,3450249,67,6,single,norent_noown,no,Web_designer,Junagadh,Gujarat,6,13,0
221338,5404635,63,15,single,rented,no,Computer_hardware_engineer,Anand,Gujarat,8,10,0
128096,3659209,53,5,single,rented,yes,Architect,Satara,Maharashtra,5,12,0
251749,8729841,34,1,single,rented,yes,Surgeon,Jammu[16],Jammu_and_Kashmir,1,14,0
128188,9780861,60,14,single,rented,no,Microbiologist,Kottayam,Kerala,8,14,0
185809,3450249,67,6,single,norent_noown,no,Web_designer,Junagadh,Gujarat,6,13,0
190782,8042270,56,11,single,rented,no,Mechanical_engineer,Raipur,Chhattisgarh,8,13,0
178479,2132506,79,11,single,owned,no,Financial_Analyst,Panihati,West_Bengal,11,13,0
125572,2976480,33,11,single,rented,yes,Architect,Tinsukia,Assam,9,12,0
65094,7020077,63,9,single,rented,no,Mechanical_engineer,Ongole,Andhra_Pradesh,9,13,0
208534,2139734,75,8,single,rented,yes,Engineer,Buxar[37],Bihar,4,11,0
213307,8897791,71,16,single,rented,yes,Fashion_Designer,Vijayawada,Andhra_Pradesh,3,10,0
52562,9131115,23,4,single,rented,no,Biomedical_Engineer,Panvel,Maharashtra,4,10,0
181199,3651865,76,0,married,rented,no,Civil_engineer,Adoni,Andhra_Pradesh,0,11,0
71912,2869872,56,19,single,rented,no,Drafter,Dibrugarh,Assam,11,12,0
48663,1013313,32,16,single,rented,no,Geologist,Bulandshahr,Uttar_Pradesh,10,12,0
183918,1853560,73,8,single,rented,no,Drafter,Sambalpur,Odisha,8,11,0
18484,5545217,52,12,married,rented,no,Fashion_Designer,Pimpri-Chinchwad,Maharashtra,9,13,0
128862,5270503,28,20,single,rented,yes,Microbiologist,Bangalore,Karnataka,9,13,0
156977,3595993,49,6,single,rented,no,Civil_engineer,Ujjain,Madhya_Pradesh,6,14,0
69773,5785401,27,20,single,rented,no,Firefighter,Ambala,Haryana,8,13,0
212378,9537662,44,19,single,rented,no,Politician,Vadodara,Gujarat,14,12,1
231740,9725427,79,0,single,norent_noown,no,Economist,Karaikudi,Tamil_Nadu,0,14,0
251234,7436482,54,18,single,rented,yes,Politician,Hindupur,Andhra_Pradesh,10,13,0
184523,5245448,25,8,single,rented,yes,Technology_specialist,Dindigul,Tamil_Nadu,7,14,0
1114,8118992,52,5,single,rented,no,Dentist,Bokaro,Jharkhand,5,11,0
116197,4837156,22,10,single,rented,yes,Design_Engineer,Ongole,Andhra_Pradesh,9,10,0
105014,5341055,57,8,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,7,13,0
212288,706221,44,9,single,rented,no,Biomedical_Engineer,Erode[17],Tamil_Nadu,9,13,0
87307,2267024,35,14,single,rented,no,Technical_writer,Jorhat,Assam,8,14,0
66865,2229331,79,6,single,rented,yes,Petroleum_Engineer,Bidhannagar,West_Bengal,6,11,1
138183,2145278,47,9,single,rented,yes,Firefighter,Anantapuram[24],Andhra_Pradesh,8,10,0
139622,416754,26,6,single,rented,no,Graphic_Designer,Tadipatri,Andhra_Pradesh,4,12,0
216471,533357,63,18,single,rented,yes,Technology_specialist,Malda,West_Bengal,11,11,0
226764,583838,58,10,single,rented,no,Engineer,Malda,West_Bengal,10,14,0
58583,205482,49,4,single,rented,no,Technical_writer,Mangalore,Karnataka,4,11,0
215519,8381715,72,0,single,rented,yes,Surveyor,North_Dumdum,West_Bengal,0,10,1
51259,9744621,72,14,single,rented,no,Web_designer,Bellary,Karnataka,11,12,0
179906,4399912,29,9,single,rented,no,Architect,North_Dumdum,West_Bengal,9,10,1
229793,9305975,68,15,single,rented,yes,Financial_Analyst,Raebareli,Uttar_Pradesh,10,11,0
212825,7186684,55,3,single,rented,yes,Statistician,Gwalior,Madhya_Pradesh,3,12,1
69161,6235492,68,6,single,norent_noown,no,Comedian,Jamalpur[36],Bihar,6,12,0
119319,7503211,57,6,single,rented,no,Geologist,Indore,Madhya_Pradesh,6,10,0
53644,2522107,30,5,single,rented,no,Magistrate,Dibrugarh,Assam,5,13,0
